date,country_code,article,qid,pageviews,lang_code
2023-03-17,DE,Klaus_Barkowsky,Q19287990,6250,de
2023-03-13,DE,Top_Gun:_Maverick,Q31202708,6249,de
2023-03-19,DE,Steffen_Seibert,Q111189,6248,de
2023-03-29,DE,NiagarafÃ¤lle,Q34221,6243,de
2023-03-17,DE,Patricija_Ionel,Q18154889,6241,de
2023-03-13,DE,Dagobert_Duck,Q11937,6240,de
2023-03-24,DE,Sally_Ãzcan,Q45115979,6238,de
2023-03-14,DE,Zeugen_Jehovas,Q35269,6238,de
2023-03-13,DE,Lady_Gaga,Q19848,6235,de
2023-03-01,DE,Russland,Q159,6234,de
2023-03-14,DE,Everything_Everywhere_All_At_Once,Q83808444,6232,en
2023-03-24,DE,Schulmassaker_von_Parkland,Q48714898,6232,de
2023-03-29,DE,E-Fuel,Q5358016,6230,de
2023-03-25,DE,Jens_Knossalla,Q18222351,6229,de
2023-03-28,DE,Tina_Ruland,Q100604,6228,de
2023-03-17,DE,Zsolt_SÃ¡ndor_Cseke,Q110716155,6226,de
2023-03-18,DE,18._MÃ¤rz,Q2422,6216,de
2023-03-21,DE,Nadeshda_Brennicke,Q1273429,6215,de
2023-03-12,DE,Mimi_Fiedler,Q1938000,6214,de
2023-03-20,DE,Jasna_Fritzi_Bauer,Q1683837,6213,de
2023-03-18,DE,John_Wick:_Kapitel_4,Q80322358,6212,de
2023-03-19,DE,MÃ¤rzrevolution_1848_in_Berlin,Q808928,6208,de
2023-03-13,DE,Edin_HasanoviÄ,Q11912904,6206,de
2023-03-03,DE,Letâs_Dance_(Fernsehsendung),Q875331,6205,de
2023-03-24,DE,Erwin_Lahousen,Q429241,6205,de
2023-03-24,DE,John_Wick:_Kapitel_4,Q80322358,6202,de
2023-03-26,DE,Harald_Juhnke,Q314033,6201,de
2023-03-13,DE,Unter_anderen_UmstÃ¤nden,Q28047922,6200,de
2023-03-06,DE,Judith_Rakers,Q62867,6199,de
2023-03-25,DE,Donald_Triplett,Q24951318,6194,en
2023-03-28,DE,Lisa_Eckhart,Q26678511,6193,de
2023-03-29,DE,Reno_(Schuhhandel),Q2144204,6193,de
2023-03-21,DE,Ein_Krimi_aus_Passau,Q98399280,6192,de
2023-03-17,DE,The_Birds_of_America,Q377817,6191,de
2023-03-21,DE,E-Fuel,Q5358016,6191,de
2023-03-14,DE,Henry_Kissinger,Q66107,6189,de
2023-03-14,DE,Felix_Kammerer,Q73036175,6186,de
2023-03-26,DE,26._MÃ¤rz,Q2456,6185,de
2023-03-01,DE,Thomas_Anders,Q77143,6185,de
2023-03-31,DE,MÄnÄstirea_SfÃ¢nta_Ana,Q18542342,6180,de
2023-03-13,DE,Robert_Blake_(Schauspieler),Q524281,6178,de
2023-03-23,DE,Dein_Leben_gehÃ¶rt_mir_(2019),Q63107980,6175,de
2023-03-07,DE,Sicherheitsrat_der_Vereinten_Nationen,Q37470,6172,de
2023-03-24,DE,Georgien,Q230,6172,de
2023-03-25,DE,Spiel_mir_das_Lied_vom_Tod,Q168154,6171,de
2023-03-31,DE,Keanu_Reeves,Q43416,6167,de
2023-03-12,DE,Omid_Nouripour,Q71635,6164,de
2023-03-13,DE,Oscar/Bester_Film,Q102427,6160,de
2023-03-09,DE,Uwe_Koschinat,Q15340303,6160,de
2023-03-03,DE,Chronologie_des_russischen_Ãberfalls_auf_die_Ukraine,Q111012213,6156,de
2023-03-13,DE,Pearl_Jam,Q142701,6153,de
2023-03-21,DE,ChatGPT,Q115564437,6153,de
2023-03-29,DE,Tim_Bendzko,Q33616,6150,de
2023-03-29,DE,ZDF,Q48989,6149,de
2023-03-31,DE,The_Night_Agent,Q116909156,6147,de
2023-03-22,DE,"Manta,_Manta",Q1891200,6143,de
2023-03-03,DE,The_Consultant,Q110938071,6143,de
2023-03-09,DE,Luden_(Fernsehserie),Q116927789,6142,de
2023-03-12,DE,Ferdinand_Hofer,Q20995334,6140,de
2023-03-10,DE,Barbara_Schnitzler,Q807625,6140,de
2023-03-19,DE,Tame_Horomona_Rehe,Q526787,6140,de
2023-03-17,DE,Palina_Rojinski,Q90849,6134,de
2023-03-04,DE,Jan_Josef_Liefers,Q214574,6133,de
2023-03-04,DE,Leony,Q97483637,6133,de
2023-03-04,DE,Kommissarin_Lucas_â_Du_bist_mein,Q116480286,6133,de
2023-03-17,DE,Keanu_Reeves,Q43416,6132,de
2023-03-01,DE,Berijew_A-50,Q499185,6128,de
2023-03-06,DE,Krista_Kosonen,Q3321553,6127,de
2023-03-03,DE,Einlappenkotinga,Q592571,6125,de
2023-03-29,DE,Frank-Walter_Steinmeier,Q76658,6125,de
2023-03-24,DE,FuÃball-Europameisterschaft_2024/Qualifikation,Q108672702,6123,de
2023-03-13,DE,Die_Aussprache,Q108030443,6120,de
2023-03-13,DE,The_Last_of_Us,Q1986744,6116,de
2023-03-28,DE,Denise_MâBaye,Q1187782,6116,de
2023-03-25,DE,Django_Unchained,Q571032,6109,de
2023-03-13,DE,Stephanie_Hsu,Q63381497,6109,de
2023-03-17,DE,Malaysia-Airlines-Flug_370,Q15908324,6109,de
2023-03-14,DE,Pedro_Pascal,Q14752155,6106,de
2023-03-26,DE,Erster_Weltkrieg,Q361,6106,de
2023-03-11,DE,11._MÃ¤rz,Q2398,6103,de
2023-03-03,DE,Markus_SÃ¶der,Q50664,6101,de
2023-03-11,DE,The_Last_of_Us_(Fernsehserie),Q87131973,6100,de
2023-03-17,DE,Liste_der_Unentschieden_in_der_National_Football_League_seit_1974,Q6591155,6099,de
2023-03-05,DE,In_guten_wie_in_schweren_Tagen,Q466443,6099,de
2023-03-25,DE,John_Wick:_Kapitel_4,Q80322358,6098,de
2023-03-02,DE,Franziska_Giffey,Q19279839,6097,de
2023-03-23,DE,ZDF,Q48989,6093,de
2023-03-15,DE,Jamie_Lee_Curtis,Q106997,6093,de
2023-03-02,DE,Die_Mitte_der_Welt_(2016),Q25936326,6090,de
2023-03-08,DE,DzieÅ_Kobiet,Q38964,6087,pl
2023-03-09,DE,Nina_Chuba,Q26772552,6086,de
2023-03-09,DE,Snottit,Q2261665,6085,de
2023-03-27,DE,Dune_(2021),Q60834962,6083,de
2023-03-16,DE,Johannes_Boie,Q63829400,6082,de
2023-03-11,DE,Marlon_Brando,Q34012,6081,de
2023-03-08,DE,Peggy_March,Q467288,6077,de
2023-03-08,DE,Sechzehneichen,Q2263686,6073,de
2023-03-06,DE,ChatGPT,Q115564437,6073,de
2023-03-09,DE,Kernkraftwerk_Penly,Q1318977,6071,de
2023-03-15,DE,Apache_207,Q66725900,6070,de
2023-03-17,DE,Verona_Pooth,Q68027,6069,de
2023-03-31,DE,Zalando,Q136570,6065,en
2023-03-18,DE,UFC_286,Q115803958,6063,en
2023-03-20,DE,Peer_SteinbrÃ¼ck,Q49328,6062,de
2023-03-24,DE,Jan_BÃ¶hmermann,Q1361675,6060,de
2023-03-16,DE,The_Whale,Q105883400,6058,de
2023-03-06,DE,Ronnie_Van_Zant,Q348571,6057,de
2023-03-12,DE,Die_Toten_vom_Schwarzwald,Q95093396,6057,de
2023-03-05,DE,ZDF,Q48989,6055,de
2023-03-07,DE,Stamford_Bridge_(Stadion),Q171458,6055,de
2023-03-04,DE,Michael_Landon,Q346411,6051,de
2023-03-20,DE,Klaus_Barkowsky,Q19287990,6051,de
2023-03-05,DE,5._MÃ¤rz,Q2392,6051,de
2023-03-29,DE,Nils_Petersen,Q159123,6051,de
2023-03-30,DE,Lisa_Eckhart,Q26678511,6046,de
2023-03-10,DE,Christoph_Schechinger,Q2669267,6046,de
2023-03-17,DE,Michael_Schumacher,Q9671,6043,de
2023-03-20,DE,Frank_SchÃ¤tzing,Q61220,6043,de
2023-03-15,DE,Byte,Q8799,6042,de
2023-03-31,DE,Gwyneth_Paltrow,Q34460,6040,de
2023-03-24,DE,Jan-Gregor_Kremp,Q1681528,6038,de
2023-03-17,DE,Im_Westen_nichts_Neues,Q207332,6037,de
2023-03-24,DE,Germanwings-Flug_9525,Q19671417,6036,de
2023-03-14,DE,Lady_Gaga,Q19848,6036,de
2023-03-01,DE,TÃ¡r,Q108649516,6033,de
2023-03-04,DE,Ukraine,Q212,6028,de
2023-03-29,DE,PayPal,Q483959,6027,de
2023-03-25,DE,Arno_Geiger,Q113757,6027,de
2023-03-07,DE,PayPal,Q483959,6025,de
2023-03-26,DE,Cristiano_Ronaldo,Q11571,6024,de
2023-03-10,DE,ZDF,Q48989,6015,de
2023-03-08,DE,PayPal,Q483959,6011,de
2023-03-01,DE,Katja_Kipping,Q76342,6011,de
2023-03-29,DE,Eisstau,Q1320708,6009,de
2023-03-21,DE,Im_Westen_nichts_Neues_(2022),Q108837349,6006,de
2023-03-12,DE,ZDF,Q48989,6005,de
2023-03-20,DE,Carola_Williams,Q47502678,6004,de
2023-03-26,DE,Ricardo_Pietreczko,Q56610984,5999,de
2023-03-31,DE,Amanda_Lear,Q454010,5994,de
2023-03-21,DE,UBS,Q193199,5992,de
2023-03-26,DE,JÃ¼rgen_Marcus,Q70279,5988,de
2023-03-20,DE,Everything_Everywhere_All_at_Once,Q83808444,5987,de
2023-03-13,DE,PayPal,Q483959,5985,de
2023-03-09,DE,Rennsteig,Q139056,5985,de
2023-03-05,DE,Lea_Wolfram,Q1810417,5982,de
2023-03-01,DE,E-Fuel,Q5358016,5981,de
2023-03-14,DE,Hinnerk_SchÃ¶nemann,Q1619430,5979,de
2023-03-05,DE,Agnes_Decker,Q61583872,5977,de
2023-03-12,DE,Luden_(Fernsehserie),Q116927789,5977,de
2023-03-20,DE,Periodensystem,Q10693,5977,de
2023-03-05,DE,Axel_Prahl,Q102450,5976,de
2023-03-06,DE,Britta_HaÃelmann,Q920726,5975,de
2023-03-11,DE,Maria_I._(England),Q82674,5974,de
2023-03-15,DE,Periodensystem,Q10693,5970,de
2023-03-25,DE,Philipp_Boy,Q61437,5965,de
2023-03-17,DE,Skyline_(Film),Q1340087,5963,de
2023-03-10,DE,Oscarverleihung_2023,Q66707607,5961,de
2023-03-05,DE,Im_Westen_nichts_Neues_(2022),Q108837349,5956,de
2023-03-29,DE,The_Mandalorian,Q56876444,5955,de
2023-03-24,DE,Patricija_Ionel,Q18154889,5954,de
2023-03-03,DE,Belit_Onay,Q15787522,5950,de
2023-03-16,DE,Laura_Papendick,Q88685101,5948,de
2023-03-12,DE,Katja_Krasavice,Q44305762,5947,de
2023-03-05,DE,Spider-Man:_Far_From_Home,Q27985819,5943,de
2023-03-26,DE,Tragtierzentrum_Hochfilzen,Q117052836,5943,de
2023-03-25,DE,25._MÃ¤rz,Q2454,5943,de
2023-03-26,DE,ABBA,Q18233,5942,de
2023-03-09,DE,TV_Mainfranken,Q2386078,5939,de
2023-03-08,DE,Katja_Ebstein,Q27486,5936,de
2023-03-07,DE,Ukraine,Q212,5933,de
2023-03-31,DE,Herbert_GrÃ¶nemeyer,Q275247,5933,de
2023-03-05,DE,Die_Mumie_(1999),Q202508,5932,de
2023-03-03,DE,Riccardo_Simonetti,Q54097528,5932,de
2023-03-15,DE,Der_Schwarm,Q1196780,5931,de
2023-03-27,DE,Gordon_Moore,Q243969,5928,de
2023-03-28,DE,Der_dritte_Mann,Q271830,5927,de
2023-03-03,DE,Ukraine,Q212,5925,de
2023-03-17,DE,Patrick_von_Irland,Q165479,5924,de
2023-03-14,DE,Eberhard_Zorn,Q1279538,5921,de
2023-03-10,DE,Chronologie_des_russischen_Ãberfalls_auf_die_Ukraine,Q111012213,5919,de
2023-03-05,DE,Felix_Lobrecht,Q30113048,5917,de
2023-03-16,DE,Oscarverleihung_2023,Q66707607,5917,de
2023-03-24,DE,Ekaterina_Leonova,Q14944684,5915,de
2023-03-27,DE,Leonardo_DiCaprio,Q38111,5913,de
2023-03-01,DE,Periodensystem,Q10693,5906,de
2023-03-11,DE,Goldene_Himbeere_2023,Q116152458,5905,de
2023-03-15,DE,PayPal,Q483959,5901,de
2023-03-20,DE,"Robert_Lindsay,_29._Earl_of_Crawford",Q335822,5900,de
2023-03-14,DE,FuÃball-Weltmeisterschaft_2026,Q5020214,5898,de
2023-03-24,DE,Christina_Luft,Q86451825,5898,de
2023-03-06,DE,GMBH_(Organisation),Q55102262,5897,de
2023-03-03,DE,Peggy_March,Q467288,5896,de
2023-03-22,DE,Shadow_and_Bone_â_Legenden_der_Grisha,Q85800564,5892,de
2023-03-13,DE,Steven_Spielberg,Q8877,5892,de
2023-03-18,DE,Malaysia-Airlines-Flug_370,Q15908324,5889,de
2023-03-18,DE,Marius_BÃ¼lter,Q55979357,5887,de
2023-03-12,DE,The_Banshees_of_Inisherin,Q108314506,5884,de
2023-03-22,DE,ZDF,Q48989,5883,de
2023-03-05,DE,Tatjana_Å imiÄ,Q547378,5881,de
2023-03-19,DE,Saint_Patrickâs_Day,Q181817,5881,de
2023-03-26,DE,John_Wick:_Kapitel_4,Q80322358,5880,de
2023-03-18,DE,The_Last_of_Us_(Fernsehserie),Q87131973,5880,de
2023-03-28,DE,Karl-Josef_Rauber,Q76375,5880,de
2023-03-23,DE,Lockheed_U-2,Q189064,5879,bg
2023-03-27,DE,Anja_Kohl,Q109698,5879,de
2023-03-09,DE,Alena_Buyx,Q46003477,5878,de
2023-03-18,DE,MiG-29,Q130681,5878,de
2023-03-01,DE,ZDF,Q48989,5877,de
2023-03-27,DE,XXx_â_Triple_X,Q283799,5875,de
2023-03-04,DE,4._MÃ¤rz,Q2396,5875,de
2023-03-22,DE,T-55,Q328272,5873,de
2023-03-15,DE,Lindsay_Lohan,Q44903,5873,de
2023-03-05,DE,Russland,Q159,5871,de
2023-03-06,DE,Russland,Q159,5871,de
2023-03-16,DE,Periodensystem,Q10693,5870,de
2023-03-01,DE,Ukraine,Q212,5865,de
2023-03-25,DE,Joshua_Kimmich,Q13865408,5862,de
2023-03-14,DE,Michael_Gempart,Q1148701,5860,de
2023-03-19,DE,The_Banshees_of_Inisherin,Q108314506,5857,de
2023-03-05,DE,Flodder_â_Eine_Familie_zum_Knutschen,Q1429114,5857,de
2023-03-12,DE,Russland,Q159,5857,de
2023-03-12,DE,Donât_Worry_Darling,Q100801718,5852,de
2023-03-06,DE,Thomas_Born,Q1569522,5845,de
2023-03-09,DE,Sahra_Wagenknecht,Q77193,5838,de
2023-03-31,DE,Shel_Silverstein,Q361257,5835,en
2023-03-05,DE,PayPal,Q483959,5834,de
2023-03-14,DE,Bhutan,Q917,5833,de
2023-03-11,DE,Bastian_Pastewka,Q96687,5833,de
2023-03-09,DE,Sonne_und_Beton_(Film),Q111398696,5832,de
2023-03-05,DE,Thomas_Hornauer,Q2424809,5832,de
2023-03-24,DE,Frank_Elstner,Q97353,5831,de
2023-03-07,DE,Periodensystem,Q10693,5831,de
2023-03-13,DE,Galeria_Karstadt_Kaufhof,Q80220059,5831,de
2023-03-31,DE,Ukraine,Q212,5830,de
2023-03-01,DE,Braune_Zeltbauende_Fledermaus,Q1830252,5829,de
2023-03-18,DE,Nutella-Bande,Q55102256,5825,de
2023-03-27,DE,Liste_von_PersÃ¶nlichkeiten_der_Stadt_Aachen,Q1863962,5824,de
2023-03-20,DE,ZDF,Q48989,5820,de
2023-03-24,DE,Lance_Reddick,Q322056,5820,de
2023-03-12,DE,Idris_Elba,Q342604,5819,de
2023-03-24,DE,Mesut_Ãzil,Q83488,5814,de
2023-03-12,DE,Ricarda_Lang,Q42841188,5813,de
2023-03-03,DE,Thomas_Hornauer,Q2424809,5813,de
2023-03-28,DE,Daniel_StrÃ¤Ãer,Q1162802,5811,de
2023-03-12,DE,Steven_Spielberg,Q8877,5811,de
2023-03-27,DE,Die_Konsequenz,Q872951,5811,de
2023-03-10,DE,Frank_SchÃ¤tzing,Q61220,5809,de
2023-03-08,DE,The_Mandalorian,Q56876444,5807,de
2023-03-31,DE,Letâs_Dance_(Fernsehsendung),Q875331,5807,de
2023-03-03,DE,Bleiakkumulator,Q337724,5800,de
2023-03-22,DE,Periodensystem,Q10693,5800,de
2023-03-14,DE,Edward_Berger,Q1291686,5797,de
2023-03-10,DE,Steven_Spielberg,Q8877,5795,de
2023-03-29,DE,Mathias_Rust,Q76657,5795,de
2023-03-02,DE,Periodensystem,Q10693,5795,de
2023-03-15,DE,Edin_HasanoviÄ,Q11912904,5795,de
2023-03-09,DE,Margaret_Douglas,Q433161,5794,de
2023-03-13,DE,TV_Mainfranken,Q2386078,5791,de
2023-03-12,DE,Judith_Rakers,Q62867,5787,de
2023-03-12,DE,Laura_Karasek,Q6488358,5786,de
2023-03-19,DE,Luther_(Fernsehserie),Q734629,5786,de
2023-03-15,DE,"Oh,_wie_schÃ¶n_ist_Panama",Q1736768,5786,de
2023-03-02,DE,ZDF,Q48989,5785,de
2023-03-21,DE,Tina_Ruland,Q100604,5784,de
2023-03-20,DE,Marvel_Cinematic_Universe,Q642878,5783,de
2023-03-28,DE,PayPal,Q483959,5783,de
2023-03-20,DE,Sina_Bianca_Hentschel,Q53179071,5778,de
2023-03-03,DE,Clemens_Arvay,Q29653479,5777,de
2023-03-27,DE,Luna_Schweiger,Q92071,5775,de
2023-03-27,DE,Hasan_SalihamidÅ¾iÄ,Q153387,5775,de
2023-03-23,DE,T-54,Q13419886,5775,de
2023-03-04,DE,True_Grit_(2010),Q326114,5771,de
2023-03-08,DE,TrÃ¤gerrakete,Q697175,5770,de
2023-03-04,DE,Felix_Lobrecht,Q30113048,5767,de
2023-03-04,DE,IKEA,Q54078,5767,de
2023-03-19,DE,Idris_Elba,Q342604,5766,de
2023-03-07,DE,Bachmut,Q706857,5766,de
2023-03-21,DE,Russland,Q159,5766,de
2023-03-20,DE,World_Happiness_Report,Q17090395,5764,de
2023-03-31,DE,Chronologie_des_russischen_Ãberfalls_auf_die_Ukraine,Q111012213,5763,de
2023-03-06,DE,Pedro_Pascal,Q14752155,5762,de
2023-03-28,DE,ZDF,Q48989,5762,de
2023-03-31,DE,Cara_Delevingne,Q1395624,5758,de
2023-03-03,DE,Russland,Q159,5757,de
2023-03-17,DE,Jorge_GonzÃ¡lez_(Model),Q1703833,5757,de
2023-03-27,DE,Manta_Manta_â_Zwoter_Teil,Q116689981,5756,de
2023-03-08,DE,Periodensystem,Q10693,5755,de
2023-03-26,DE,Kleopatra_VII.,Q635,5754,de
2023-03-14,DE,Claire_Oelkers,Q1094818,5753,de
2023-03-30,DE,Awaren,Q68962,5753,de
2023-03-21,DE,Periodensystem,Q10693,5751,de
2023-03-11,DE,Pogues,Q48304,5749,de
2023-03-26,DE,Anton_Hofreiter,Q103519,5748,de
2023-03-26,DE,Uriah_Heep,Q108666,5746,de
2023-03-08,DE,Gruppe_Wagner,Q36597284,5746,de
2023-03-05,DE,Philipp_Boy,Q61437,5743,de
2023-03-05,DE,Harry_Potter_(Filmreihe),Q216930,5742,de
2023-03-16,DE,Stella_Waitzkin,Q21293089,5740,de
2023-03-08,DE,Anschlag_auf_die_Nord-Stream-Pipelines,Q114245504,5739,de
2023-03-28,DE,Leopard_2,Q151968,5738,de
2023-03-23,DE,Uranmunition,Q3804534,5737,de
2023-03-08,DE,Alice_Schwarzer,Q62919,5736,de
2023-03-30,DE,Halifax-Explosion,Q502073,5733,de
2023-03-13,DE,Sido,Q213670,5732,de
2023-03-12,DE,Albrecht_Schuch,Q1796693,5732,de
2023-03-13,DE,Cate_Blanchett,Q80966,5732,de
2023-03-17,DE,Klaus_Quirini,Q1233592,5731,de
2023-03-11,DE,Miley_Cyrus,Q4235,5730,de
2023-03-10,DE,Letâs_Dance_(Fernsehsendung),Q875331,5729,de
2023-03-28,DE,Nadeshda_Brennicke,Q1273429,5728,de
2023-03-27,DE,Wimbledon_Championships,Q41520,5726,de
2023-03-17,DE,å¡æä»å°¼ç§å¤«èªåæ­¥æ§,Q37116,5724,zh
2023-03-01,DE,Sonne_und_Beton_(Film),Q111398696,5724,de
2023-03-04,DE,Harry_Potter_(Filmreihe),Q216930,5724,de
2023-03-06,DE,Estland,Q191,5723,de
2023-03-03,DE,Oskar_Lafontaine,Q110719,5722,de
2023-03-19,DE,Mikaela_Shiffrin,Q139075,5722,de
2023-03-19,DE,Im_Westen_nichts_Neues,Q207332,5719,de
2023-03-19,DE,Gerd_MÃ¼ller,Q43744,5714,de
2023-03-15,DE,Tadschikistan,Q863,5713,de
2023-03-22,DE,ChatGPT,Q115564437,5712,de
2023-03-26,DE,Shadow_and_Bone_â_Legenden_der_Grisha,Q85800564,5712,de
2023-03-21,DE,Manta_Manta_â_Zwoter_Teil,Q116689981,5712,de
2023-03-26,DE,Zeit_in_GrÃ¶nland,Q115921186,5710,de
2023-03-13,DE,Nawalny_(Film),Q110550428,5709,de
2023-03-25,DE,Everything_Everywhere_All_at_Once,Q83808444,5708,de
2023-03-06,DE,Parlamentswahl_in_Estland_2023,Q62116538,5706,de
2023-03-29,DE,Domenico_Tedesco,Q28916689,5704,de
2023-03-06,DE,Aaron_Hilmer,Q30237394,5703,de
2023-03-13,DE,Dzsenifer_MarozsÃ¡n,Q450592,5702,de
2023-03-09,DE,Tressa_Prisbrey,Q116842756,5700,de
2023-03-23,DE,Jasmin_Tawil,Q107129,5697,de
2023-03-16,DE,Erster_Weltkrieg,Q361,5695,de
2023-03-11,DE,Kleopatra_VII.,Q635,5695,de
2023-03-16,DE,TV_Mainfranken,Q2386078,5695,de
2023-03-19,DE,Steffi_Lemke,Q1502854,5692,de
2023-03-08,DE,Kleopatra_VII.,Q635,5690,de
2023-03-23,DE,Lance_Reddick,Q322056,5688,de
2023-03-02,DE,Billi_Bierling,Q17122475,5685,de
2023-03-18,DE,The_Banshees_of_Inisherin,Q108314506,5682,de
2023-03-05,DE,Shah_Rukh_Khan,Q9535,5681,de
2023-03-17,DE,The_Last_of_Us_(Fernsehserie),Q87131973,5680,de
2023-03-10,DE,PayPal,Q483959,5680,de
2023-03-30,DE,Nils_Petersen,Q159123,5680,de
2023-03-14,DE,TV_Mainfranken,Q2386078,5680,de
2023-03-30,DE,"MÃ¼de_bin_ich,_geh_zur_Ruh",Q70342712,5679,de
2023-03-10,DE,3_Engel_fÃ¼r_Charlie,Q76127886,5679,de
2023-03-17,DE,TV_Mainfranken,Q2386078,5676,de
2023-03-17,DE,"Toni,_mÃ¤nnlich,_Hebamme",Q66712156,5676,de
2023-03-30,DE,Christoph_Letkowski,Q1085410,5675,de
2023-03-31,DE,Christina_Luft,Q86451825,5675,de
2023-03-13,DE,Franziskus_(Papst),Q450675,5672,de
2023-03-10,DE,Kleopatra_VII.,Q635,5671,de
2023-03-09,DE,Periodensystem,Q10693,5670,de
2023-03-12,DE,Kleopatra_VII.,Q635,5669,de
2023-03-22,DE,Lars_Eidinger,Q1806191,5666,de
2023-03-04,DE,Kleopatra_VII.,Q635,5665,de
2023-03-20,DE,Market_Garden,Q189930,5663,de
2023-03-21,DE,Credit_Suisse,Q372657,5662,de
2023-03-06,DE,Periodensystem,Q10693,5661,de
2023-03-26,DE,Der_Kater_mit_Hut_(Kinderbuch),Q973053,5661,de
2023-03-07,DE,Evelyn_Hamann,Q70282,5656,de
2023-03-03,DE,Zsolt_SÃ¡ndor_Cseke,Q110716155,5648,de
2023-03-18,DE,Der_Alte,Q687483,5647,de
2023-03-02,DE,Lewis_Capaldi,Q42315001,5644,de
2023-03-09,DE,PayPal,Q483959,5642,de
2023-03-21,DE,Nora_WaldstÃ¤tten,Q112372,5640,de
2023-03-13,DE,E-Fuel,Q5358016,5639,de
2023-03-15,DE,Kleopatra_VII.,Q635,5636,de
2023-03-31,DE,Campino,Q506601,5634,de
2023-03-20,DE,ÙÙØªâØ³ÛÙ,Q1568159,5631,fa
2023-03-26,DE,Alvaro_Soler,Q20203583,5629,de
2023-03-27,DE,Florian_Martens,Q1429809,5629,de
2023-03-10,DE,Georgien,Q230,5628,de
2023-03-11,DE,Katja_Riemann,Q62346,5628,de
2023-03-27,DE,FuÃball-Europameisterschaft_2024/Qualifikation,Q108672702,5627,de
2023-03-05,DE,nah,,5624,de
2023-03-09,DE,Ralf_Moeller,Q61112,5623,de
2023-03-14,DE,Jonathan_Ke_Quan,Q445017,5621,en
2023-03-02,DE,Peppermint:_Angel_of_Vengeance,Q51644049,5621,de
2023-03-19,DE,Kleopatra_VII.,Q635,5616,de
2023-03-25,DE,Erster_Weltkrieg,Q361,5616,de
2023-03-26,DE,YouTube,Q866,5615,en
2023-03-02,DE,Sigfox,Q18415353,5615,de
2023-03-18,DE,Klaus_Quirini,Q1233592,5614,de
2023-03-19,DE,Jan_Hempel,Q96834,5614,de
2023-03-04,DE,Henneguya_zschokkei,Q16983022,5614,en
2023-03-11,DE,Johannes_B._Kerner,Q96551,5613,de
2023-03-03,DE,Joachim_Llambi,Q1690281,5612,de
2023-03-26,DE,Sharon_Tate,Q228699,5611,de
2023-03-22,DE,Thomas_Heinze,Q2424639,5611,de
2023-03-24,DE,Wincent_Weiss,Q20827583,5609,de
2023-03-26,DE,Ukraine,Q212,5609,de
2023-03-09,DE,Cara_Delevingne,Q1395624,5608,de
2023-03-05,DE,Andrij_Melnyk_(Diplomat),Q16706784,5606,de
2023-03-04,DE,Ulrike_Kriener,Q1676742,5603,de
2023-03-26,DE,Franz-Josef_Bode,Q74278,5602,de
2023-03-10,DE,Eine_Frage_der_Ehre,Q108946,5602,de
2023-03-10,DE,Thoros_(Edessa),Q51728,5599,de
2023-03-14,DE,Meister_des_Todes,Q21146510,5599,de
2023-03-26,DE,Volksentscheid_Berlin_2030_klimaneutral,Q116998636,5597,de
2023-03-19,DE,Liste_der_grÃ¶Ãten_Banken_der_Welt,Q3679682,5594,de
2023-03-25,DE,Wolfspinnen,Q10627,5591,de
2023-03-16,DE,Vjosa,Q81503,5590,de
2023-03-31,DE,TV_Mainfranken,Q2386078,5588,de
2023-03-18,DE,Nina_Chuba,Q26772552,5586,de
2023-03-18,DE,Georg_I._(Griechenland),Q17142,5584,de
2023-03-03,DE,Kleopatra_VII.,Q635,5584,de
2023-03-03,DE,Malika_Dzumaev,Q105465201,5583,de
2023-03-29,DE,Almuth_Schult,Q444776,5581,de
2023-03-03,DE,PayPal,Q483959,5581,de
2023-03-03,DE,John_Wick,Q15732802,5580,de
2023-03-09,DE,Laura_Papendick,Q88685101,5579,de
2023-03-08,DE,Klaas_Heufer-Umlauf,Q109360,5575,de
2023-03-09,DE,Georg_Friedrich_Prinz_von_PreuÃen,Q57355,5574,de
2023-03-04,DE,Victoria_Swarovski,Q2522796,5566,de
2023-03-24,DE,Leo_Reisinger,Q1818715,5566,de
2023-03-28,DE,Kevin_Schade,Q103845834,5566,de
2023-03-21,DE,Warai-onna,Q11599523,5565,de
2023-03-07,DE,Ricarda_Lang,Q42841188,5565,de
2023-03-22,DE,Miss_Merkel_â_Ein_Uckermark-Krimi,Q116878084,5564,de
2023-03-02,DE,Chris_Brown_(SÃ¤nger),Q155700,5564,de
2023-03-22,DE,Matrix_Reloaded,Q189600,5562,de
2023-03-22,DE,Bell_AH-1,Q219629,5560,de
2023-03-21,DE,Sahra_Wagenknecht,Q77193,5557,de
2023-03-05,DE,IKEA,Q54078,5554,de
2023-03-12,DE,Leonie_Benesch,Q112082,5552,de
2023-03-17,DE,Sally_Ãzcan,Q45115979,5549,de
2023-03-20,DE,Russland,Q159,5549,de
2023-03-03,DE,Ilse_DeLange,Q463462,5547,de
2023-03-08,DE,ZDF,Q48989,5545,de
2023-03-09,DE,Royale_Union_Saint-Gilloise,Q196160,5544,de
2023-03-15,DE,Pedro_Pascal,Q14752155,5544,de
2023-03-05,DE,Trapped_-_Gefangen_in_Island,Q20820889,5543,de
2023-03-04,DE,Ricarda_Lang,Q42841188,5542,de
2023-03-22,DE,Lucy_Salani,Q98841257,5538,de
2023-03-07,DE,Ottilie_von_Faber-Castell,Q67540235,5537,de
